,img,exp_val,clus_pred,treshold,kern_size,text,clus-error,delta_bacche_abs,delta_bacche
0,count_10_133_2019_10_02_4864_00_00.png,10,3.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_10_133_2019_10_02_4864_00_1824.png,10,17.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_10_137_2019_10_02_4864_00_4256.png,10,56.0,0.45,350.0,the number of berries,2116.0,46.0,46.0
0,count_10_147_2019_10_02_4864_00_3648.png,10,22.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_10_147_2019_10_02_4864_1368_1824.png,10,50.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_10_147_2019_10_02_4864_1824_4256.png,10,16.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_10_148_2019_10_02_4864_00_00.png,10,0.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_10_148_2019_10_02_4864_456_1216.png,10,7.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_10_148_2019_10_02_4864_456_608.png,10,32.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_10_151_2019_10_02_4864_00_1824.png,10,27.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_10_229_2019_10_18_4864_1368_3648.png,10,34.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_10_302_2019_09_11_4864_1824_3648.png,10,66.0,0.45,350.0,the number of berries,3136.0,56.0,56.0
0,count_10_303_2019_09_11_4864_912_3648.png,10,58.0,0.45,350.0,the number of berries,2304.0,48.0,48.0
0,count_10_307_2019_09_11_4864_456_4256.png,10,17.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_10_321_2019_09_11_4864_912_00.png,10,71.0,0.45,350.0,the number of berries,3721.0,61.0,61.0
0,count_110_166_2019_10_02_4864_2280_4256.png,110,83.0,0.45,350.0,the number of berries,729.0,27.0,-27.0
0,count_110_270_2019_09_11_4864_912_2432.png,110,111.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_111_270_2019_09_11_4864_1368_1216.png,111,110.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_111_270_2019_09_11_4864_912_1216.png,111,95.0,0.45,350.0,the number of berries,256.0,16.0,-16.0
0,count_112_277_2019_09_11_4864_1368_1824.png,112,134.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_113_271_2019_09_11_4864_1368_2432.png,113,104.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_11_109_2019_10_02_4864_1368_1216.png,11,25.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_11_109_2019_10_02_4864_912_1216.png,11,33.0,0.45,350.0,the number of berries,484.0,22.0,22.0
0,count_11_114_2019_10_02_4864_456_4256.png,11,39.0,0.45,350.0,the number of berries,784.0,28.0,28.0
0,count_11_115_2019_10_02_4864_1824_608.png,11,56.0,0.45,350.0,the number of berries,2025.0,45.0,45.0
0,count_11_116_2019_10_02_4864_1824_608.png,11,50.0,0.45,350.0,the number of berries,1521.0,39.0,39.0
0,count_11_119_2019_10_02_4864_00_3648.png,11,17.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_11_119_2019_10_02_4864_1824_00.png,11,36.0,0.45,350.0,the number of berries,625.0,25.0,25.0
0,count_11_119_2019_10_02_4864_912_3040.png,11,43.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_11_120_2019_10_02_4864_00_00.png,11,3.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_11_121_2019_10_02_4864_00_00.png,11,16.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_11_122_2019_10_02_4864_1368_3040.png,11,45.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_11_123_2019_10_02_4864_3192_3648.png,11,26.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_11_124_2019_10_02_4864_00_00.png,11,2.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_11_126_2019_10_02_4864_00_00.png,11,6.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_11_126_2019_10_02_4864_912_1216.png,11,24.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_11_127_2019_10_02_4864_00_608.png,11,2.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_11_127_2019_10_02_4864_456_4256.png,11,18.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_11_130_2019_10_02_4864_00_1824.png,11,40.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_11_131_2019_10_02_4864_00_3648.png,11,29.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_11_131_2019_10_02_4864_1368_00.png,11,5.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_11_131_2019_10_02_4864_1368_1824.png,11,24.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_11_131_2019_10_02_4864_2736_1216.png,11,32.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_11_131_2019_10_02_4864_456_4256.png,11,20.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_11_131_2019_10_02_4864_912_3040.png,11,30.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_11_132_2019_10_02_4864_00_1824.png,11,17.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_11_133_2019_10_02_4864_00_3648.png,11,13.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_11_133_2019_10_02_4864_2280_2432.png,11,12.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_11_133_2019_10_02_4864_456_1216.png,11,6.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_11_134_2019_10_02_4864_00_00.png,11,3.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_11_137_2019_10_02_4864_3192_3648.png,11,2.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_11_138_2019_10_02_4864_2736_00.png,11,22.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_11_138_2019_10_02_4864_3192_00.png,11,5.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_11_144_2019_10_02_4864_2280_4256.png,11,35.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_11_144_2019_10_02_4864_3192_1216.png,11,22.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_11_148_2019_10_02_4864_2736_00.png,11,25.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_11_148_2019_10_02_4864_912_00.png,11,15.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_11_149_2019_10_02_4864_2280_608.png,11,69.0,0.45,350.0,the number of berries,3364.0,58.0,58.0
0,count_11_151_2019_10_02_4864_00_4256.png,11,15.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_11_151_2019_10_02_4864_2736_1216.png,11,64.0,0.45,350.0,the number of berries,2809.0,53.0,53.0
0,count_11_229_2019_10_18_4864_1368_00.png,11,10.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_11_230_2019_10_18_4864_1368_3648.png,11,26.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_11_291_2019_09_11_4864_00_2432.png,11,16.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_11_302_2019_09_11_4864_1368_3040.png,11,28.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_11_313_2019_09_11_4864_1368_3648.png,11,19.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_11_319_2019_09_11_4864_00_608.png,11,11.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_11_333_2019_09_11_4864_456_1824.png,11,32.0,0.45,350.0,the number of berries,441.0,21.0,21.0
0,count_123_271_2019_09_11_4864_1368_3040.png,123,117.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_12_109_2019_10_02_4864_00_608.png,12,6.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_12_109_2019_10_02_4864_1824_608.png,12,23.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_12_109_2019_10_02_4864_2280_608.png,12,12.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_12_110_2019_10_02_4864_912_4256.png,12,13.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_12_115_2019_10_02_4864_3192_1216.png,12,19.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_12_116_2019_10_02_4864_00_4256.png,12,9.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_12_116_2019_10_02_4864_456_3040.png,12,12.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_12_118_2019_10_02_4864_00_3648.png,12,30.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_12_118_2019_10_02_4864_00_4256.png,12,44.0,0.45,350.0,the number of berries,1024.0,32.0,32.0
0,count_12_118_2019_10_02_4864_00_608.png,12,15.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_12_118_2019_10_02_4864_2736_4256.png,12,19.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_12_119_2019_10_02_4864_00_2432.png,12,46.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_12_119_2019_10_02_4864_2736_4256.png,12,25.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_12_122_2019_10_02_4864_00_2432.png,12,4.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_12_122_2019_10_02_4864_2280_4256.png,12,15.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_12_122_2019_10_02_4864_912_1216.png,12,11.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_12_125_2019_10_02_4864_2736_4256.png,12,10.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_12_133_2019_10_02_4864_1824_00.png,12,55.0,0.45,350.0,the number of berries,1849.0,43.0,43.0
0,count_12_133_2019_10_02_4864_3192_3040.png,12,19.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_12_137_2019_10_02_4864_912_4256.png,12,57.0,0.45,350.0,the number of berries,2025.0,45.0,45.0
0,count_12_144_2019_10_02_4864_00_4256.png,12,19.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_12_147_2019_10_02_4864_1824_00.png,12,53.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_12_151_2019_10_02_4864_1824_3648.png,12,31.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_12_151_2019_10_02_4864_2280_1216.png,12,51.0,0.45,350.0,the number of berries,1521.0,39.0,39.0
0,count_12_151_2019_10_02_4864_3192_1216.png,12,48.0,0.45,350.0,the number of berries,1296.0,36.0,36.0
0,count_12_229_2019_10_18_4864_1368_1824.png,12,3.0,0.45,350.0,the number of berries,81.0,9.0,-9.0
0,count_12_294_2019_09_11_4864_00_3040.png,12,5.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_12_295_2019_09_11_4864_00_3648.png,12,28.0,0.45,350.0,the number of berries,256.0,16.0,16.0
0,count_12_296_2019_09_11_4864_3192_1216.png,12,48.0,0.45,350.0,the number of berries,1296.0,36.0,36.0
0,count_12_313_2019_09_11_4864_2280_3040.png,12,18.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_13_109_2019_10_02_4864_00_1216.png,13,14.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_13_110_2019_10_02_4864_00_2432.png,13,37.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_13_111_2019_10_02_4864_456_2432.png,13,30.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_13_112_2019_10_02_4864_1824_3648.png,13,40.0,0.45,350.0,the number of berries,729.0,27.0,27.0
0,count_13_114_2019_10_02_4864_2280_608.png,13,36.0,0.45,350.0,the number of berries,529.0,23.0,23.0
0,count_13_115_2019_10_02_4864_2736_3040.png,13,33.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_13_116_2019_10_02_4864_1368_00.png,13,43.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_13_118_2019_10_02_4864_1368_1824.png,13,47.0,0.45,350.0,the number of berries,1156.0,34.0,34.0
0,count_13_118_2019_10_02_4864_2736_00.png,13,15.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_13_118_2019_10_02_4864_912_2432.png,13,52.0,0.45,350.0,the number of berries,1521.0,39.0,39.0
0,count_13_119_2019_10_02_4864_1824_608.png,13,13.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_13_119_2019_10_02_4864_2280_2432.png,13,31.0,0.45,350.0,the number of berries,324.0,18.0,18.0
0,count_13_119_2019_10_02_4864_3192_1216.png,13,23.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_13_119_2019_10_02_4864_3192_3648.png,13,18.0,0.45,350.0,the number of berries,25.0,5.0,5.0
0,count_13_121_2019_10_02_4864_3192_00.png,13,25.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_13_122_2019_10_02_4864_456_4256.png,13,6.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_13_124_2019_10_02_4864_00_3648.png,13,6.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_13_125_2019_10_02_4864_3192_3040.png,13,1.0,0.45,350.0,the number of berries,144.0,12.0,-12.0
0,count_13_125_2019_10_02_4864_912_4256.png,13,13.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_13_128_2019_10_02_4864_00_608.png,13,8.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_13_130_2019_10_02_4864_1824_608.png,13,16.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_13_130_2019_10_02_4864_2736_00.png,13,10.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_13_133_2019_10_02_4864_1824_1824.png,13,30.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_13_133_2019_10_02_4864_456_608.png,13,13.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_13_133_2019_10_02_4864_912_1216.png,13,27.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_13_138_2019_10_02_4864_00_00.png,13,2.0,0.45,350.0,the number of berries,121.0,11.0,-11.0
0,count_13_144_2019_10_02_4864_00_00.png,13,3.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_13_148_2019_10_02_4864_3192_1824.png,13,14.0,0.45,350.0,the number of berries,1.0,1.0,1.0
0,count_13_150_2019_10_02_4864_00_608.png,13,13.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_13_150_2019_10_02_4864_2736_4256.png,13,5.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_13_294_2019_09_11_4864_2736_608.png,13,10.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_13_311_2019_09_11_4864_00_3040.png,13,36.0,0.45,350.0,the number of berries,529.0,23.0,23.0
0,count_144_273_2019_09_11_4864_2736_1824.png,144,200.0,0.45,350.0,the number of berries,3136.0,56.0,56.0
0,count_14_109_2019_10_02_4864_00_1824.png,14,12.0,0.45,350.0,the number of berries,4.0,2.0,-2.0
0,count_14_109_2019_10_02_4864_1368_00.png,14,16.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_14_109_2019_10_02_4864_1824_00.png,14,4.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_14_109_2019_10_02_4864_2280_1216.png,14,28.0,0.45,350.0,the number of berries,196.0,14.0,14.0
0,count_14_109_2019_10_02_4864_2280_4256.png,14,26.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_14_109_2019_10_02_4864_2736_1216.png,14,21.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_14_110_2019_10_02_4864_2280_4256.png,14,8.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_14_110_2019_10_02_4864_456_2432.png,14,21.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_14_110_2019_10_02_4864_912_3040.png,14,26.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_14_111_2019_10_02_4864_3192_3648.png,14,11.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_14_112_2019_10_02_4864_1368_00.png,14,52.0,0.45,350.0,the number of berries,1444.0,38.0,38.0
0,count_14_112_2019_10_02_4864_1824_00.png,14,49.0,0.45,350.0,the number of berries,1225.0,35.0,35.0
0,count_14_114_2019_10_02_4864_00_4256.png,14,47.0,0.45,350.0,the number of berries,1089.0,33.0,33.0
0,count_14_114_2019_10_02_4864_1368_00.png,14,51.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_14_114_2019_10_02_4864_456_3040.png,14,34.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_14_118_2019_10_02_4864_3192_3648.png,14,17.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_14_119_2019_10_02_4864_1368_3040.png,14,20.0,0.45,350.0,the number of berries,36.0,6.0,6.0
0,count_14_119_2019_10_02_4864_2280_4256.png,14,11.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_14_119_2019_10_02_4864_456_3040.png,14,13.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_14_119_2019_10_02_4864_912_4256.png,14,10.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_14_120_2019_10_02_4864_00_4256.png,14,26.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_14_120_2019_10_02_4864_2736_3040.png,14,22.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_14_120_2019_10_02_4864_912_4256.png,14,37.0,0.45,350.0,the number of berries,529.0,23.0,23.0
0,count_14_121_2019_10_02_4864_1368_1216.png,14,22.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_14_121_2019_10_02_4864_912_1216.png,14,21.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_14_125_2019_10_02_4864_1368_3040.png,14,44.0,0.45,350.0,the number of berries,900.0,30.0,30.0
0,count_14_125_2019_10_02_4864_2280_4256.png,14,11.0,0.45,350.0,the number of berries,9.0,3.0,-3.0
0,count_14_125_2019_10_02_4864_912_3040.png,14,21.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_14_127_2019_10_02_4864_00_1824.png,14,13.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_14_127_2019_10_02_4864_00_3648.png,14,13.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_14_130_2019_10_02_4864_2736_4256.png,14,31.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_14_130_2019_10_02_4864_456_4256.png,14,66.0,0.45,350.0,the number of berries,2704.0,52.0,52.0
0,count_14_131_2019_10_02_4864_2280_1216.png,14,26.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_14_131_2019_10_02_4864_2736_00.png,14,21.0,0.45,350.0,the number of berries,49.0,7.0,7.0
0,count_14_132_2019_10_02_4864_00_00.png,14,16.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_14_136_2019_10_02_4864_2736_00.png,14,17.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_14_136_2019_10_02_4864_2736_1216.png,14,33.0,0.45,350.0,the number of berries,361.0,19.0,19.0
0,count_14_136_2019_10_02_4864_3192_00.png,14,9.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_14_138_2019_10_02_4864_2280_608.png,14,37.0,0.45,350.0,the number of berries,529.0,23.0,23.0
0,count_14_144_2019_10_02_4864_1824_608.png,14,43.0,0.45,350.0,the number of berries,841.0,29.0,29.0
0,count_14_144_2019_10_02_4864_456_3040.png,14,13.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_14_148_2019_10_02_4864_00_3648.png,14,13.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
0,count_14_230_2019_10_18_4864_456_2432.png,14,6.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_14_297_2019_09_11_4864_1368_1824.png,14,34.0,0.45,350.0,the number of berries,400.0,20.0,20.0
0,count_14_302_2019_09_11_4864_00_3040.png,14,10.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_14_303_2019_09_11_4864_2736_608.png,14,24.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_15_108_2019_10_02_4864_1368_00.png,15,23.0,0.45,350.0,the number of berries,64.0,8.0,8.0
0,count_15_108_2019_10_02_4864_2736_00.png,15,25.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_15_108_2019_10_02_4864_456_00.png,15,8.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_15_109_2019_10_02_4864_456_608.png,15,9.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_15_110_2019_10_02_4864_1368_1216.png,15,25.0,0.45,350.0,the number of berries,100.0,10.0,10.0
0,count_15_110_2019_10_02_4864_1824_3648.png,15,52.0,0.45,350.0,the number of berries,1369.0,37.0,37.0
0,count_15_111_2019_10_02_4864_00_00.png,15,7.0,0.45,350.0,the number of berries,64.0,8.0,-8.0
0,count_15_111_2019_10_02_4864_1824_2432.png,15,24.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_15_112_2019_10_02_4864_2280_4256.png,15,9.0,0.45,350.0,the number of berries,36.0,6.0,-6.0
0,count_15_112_2019_10_02_4864_912_3040.png,15,56.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_15_114_2019_10_02_4864_3192_00.png,15,26.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_15_116_2019_10_02_4864_00_00.png,15,10.0,0.45,350.0,the number of berries,25.0,5.0,-5.0
0,count_15_116_2019_10_02_4864_00_1824.png,15,30.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_15_116_2019_10_02_4864_00_2432.png,15,19.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_15_116_2019_10_02_4864_2736_1216.png,15,24.0,0.45,350.0,the number of berries,81.0,9.0,9.0
0,count_15_116_2019_10_02_4864_456_608.png,15,8.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_15_118_2019_10_02_4864_00_1824.png,15,40.0,0.45,350.0,the number of berries,625.0,25.0,25.0
0,count_15_118_2019_10_02_4864_3192_1216.png,15,19.0,0.45,350.0,the number of berries,16.0,4.0,4.0
0,count_15_118_2019_10_02_4864_3192_3040.png,15,5.0,0.45,350.0,the number of berries,100.0,10.0,-10.0
0,count_15_119_2019_10_02_4864_00_1824.png,15,50.0,0.45,350.0,the number of berries,1225.0,35.0,35.0
0,count_15_119_2019_10_02_4864_1824_3648.png,15,41.0,0.45,350.0,the number of berries,676.0,26.0,26.0
0,count_15_119_2019_10_02_4864_1824_4256.png,15,15.0,0.45,350.0,the number of berries,0.0,0.0,0.0
0,count_15_120_2019_10_02_4864_1368_3648.png,15,56.0,0.45,350.0,the number of berries,1681.0,41.0,41.0
0,count_15_122_2019_10_02_4864_1824_4256.png,15,28.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_15_122_2019_10_02_4864_456_3040.png,15,8.0,0.45,350.0,the number of berries,49.0,7.0,-7.0
0,count_15_122_2019_10_02_4864_912_2432.png,15,18.0,0.45,350.0,the number of berries,9.0,3.0,3.0
0,count_15_122_2019_10_02_4864_912_4256.png,15,17.0,0.45,350.0,the number of berries,4.0,2.0,2.0
0,count_15_123_2019_10_02_4864_2736_4256.png,15,30.0,0.45,350.0,the number of berries,225.0,15.0,15.0
0,count_15_123_2019_10_02_4864_456_608.png,15,28.0,0.45,350.0,the number of berries,169.0,13.0,13.0
0,count_15_124_2019_10_02_4864_912_4256.png,15,11.0,0.45,350.0,the number of berries,16.0,4.0,-4.0
0,count_15_125_2019_10_02_4864_1824_4256.png,15,26.0,0.45,350.0,the number of berries,121.0,11.0,11.0
0,count_15_125_2019_10_02_4864_456_2432.png,15,27.0,0.45,350.0,the number of berries,144.0,12.0,12.0
0,count_15_126_2019_10_02_4864_3192_1216.png,15,55.0,0.45,350.0,the number of berries,1600.0,40.0,40.0
0,count_15_127_2019_10_02_4864_1368_3648.png,15,32.0,0.45,350.0,the number of berries,289.0,17.0,17.0
0,count_15_127_2019_10_02_4864_2280_2432.png,15,39.0,0.45,350.0,the number of berries,576.0,24.0,24.0
0,count_15_128_2019_10_02_4864_00_1824.png,15,14.0,0.45,350.0,the number of berries,1.0,1.0,-1.0
