,img,exp_val,clus_pred,treshold,kern_size,text,clus-error,delta_bacche_abs,delta_bacche
0,count_14_120_2019_10_02_4864_00_4256.png,14,1.65,0.01,350.0,the number of berries,152.52249999999998,12.35,-12.35
0,count_14_120_2019_10_02_4864_00_4256.png,14,3.3,0.05,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_120_2019_10_02_4864_2736_3040.png,14,1.65,0.01,350.0,the number of berries,152.52249999999998,12.35,-12.35
0,count_14_120_2019_10_02_4864_2736_3040.png,14,1.65,0.05,350.0,the number of berries,152.52249999999998,12.35,-12.35
0,count_14_121_2019_10_02_4864_912_1216.png,14,3.3,0.01,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_121_2019_10_02_4864_912_1216.png,14,3.3,0.05,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_125_2019_10_02_4864_912_3040.png,14,4.949999999999999,0.01,350.0,the number of berries,81.90250000000002,9.05,-9.05
0,count_14_125_2019_10_02_4864_912_3040.png,14,9.899999999999999,0.05,350.0,the number of berries,16.810000000000013,4.100000000000001,-4.100000000000001
0,count_14_130_2019_10_02_4864_2736_4256.png,14,3.3,0.01,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_130_2019_10_02_4864_2736_4256.png,14,8.25,0.05,350.0,the number of berries,33.0625,5.75,-5.75
0,count_14_130_2019_10_02_4864_456_4256.png,14,1.65,0.01,350.0,the number of berries,152.52249999999998,12.35,-12.35
0,count_14_130_2019_10_02_4864_456_4256.png,14,1.65,0.05,350.0,the number of berries,152.52249999999998,12.35,-12.35
0,count_14_131_2019_10_02_4864_2280_1216.png,14,3.3,0.01,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_131_2019_10_02_4864_2280_1216.png,14,3.3,0.05,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_136_2019_10_02_4864_2736_00.png,14,3.3,0.01,350.0,the number of berries,114.48999999999998,10.7,-10.7
0,count_14_136_2019_10_02_4864_2736_00.png,14,9.899999999999999,0.05,350.0,the number of berries,16.810000000000013,4.100000000000001,-4.100000000000001
0,count_14_136_2019_10_02_4864_2736_1216.png,14,16.5,0.01,350.0,the number of berries,6.25,2.5,2.5
